type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,coordenadas
heliport,Henderson Heliport,39.7682991027832,-105.8479995727539,10400.0,US,"[-105.8479995727539, 39.7682991027832]"
small_airport,Marshdale STOLport,39.58330154418945,-105.3030014038086,7700.0,US,"[-105.3030014038086, 39.58330154418945]"
small_airport,Yankee Field,40.63470077514648,-104.99099731445312,5050.0,US,"[-104.99099731445312, 40.63470077514648]"
small_airport,G W Flanders Ranch Strip,38.98329925537109,-104.63400268554688,7260.0,US,"[-104.63400268554688, 38.98329925537109]"
small_airport,Christman Field,40.597198486328125,-105.1439971923828,5160.0,US,"[-105.1439971923828, 40.597198486328125]"
small_airport,Jjs Airport,39.9640998840332,-104.46299743652344,5075.0,US,"[-104.46299743652344, 39.9640998840332]"
heliport,Rhoads Heliport,40.112701416015625,-104.9520034790039,5000.0,US,"[-104.9520034790039, 40.112701416015625]"
small_airport,Wings N Things Airpark & Museum Airport,40.105801,-104.955002,5000.0,US,"[-104.955002, 40.105801]"
small_airport,Hay Fever Farm Airport,40.54579925537109,-104.56400299072266,4840.0,US,"[-104.56400299072266, 40.54579925537109]"
small_airport,Horseshoe Landings Airport,40.10829925537109,-104.43099975585938,4800.0,US,"[-104.43099975585938, 40.10829925537109]"
small_airport,Golden Field (Yellow Hat) Airport,37.84220123291016,-105.21399688720705,7710.0,US,"[-105.21399688720705, 37.84220123291016]"
heliport,Cherry Creek Townhouse Heliport,39.70550155639648,-104.93900299072266,5340.0,US,"[-104.93900299072266, 39.70550155639648]"
heliport,Brown's Fort Heliport,38.49639892578125,-105.31099700927734,6300.0,US,"[-105.31099700927734, 38.49639892578125]"
heliport,Mount San Rafael Heliport,37.1875,-104.48799896240234,6100.0,US,"[-104.48799896240234, 37.1875]"
small_airport,Geary Ranch Airport,38.04579925537109,-105.47100067138672,8300.0,US,"[-105.47100067138672, 38.04579925537109]"
closed,Morton Heliport,39.7103,-105.245003,7360.0,US,"[-105.245003, 39.7103]"
closed,Schwartzwalder Heliport,39.847197,-105.281998,6580.0,US,"[-105.281998, 39.847197]"
heliport,Frederick-Firestone F.S. #2 Heliport,40.121944,-104.980833,4974.0,US,"[-104.980833, 40.121944]"
heliport,Dan Riggs Memorial Heliport,38.1478,-105.467003,7880.0,US,"[-105.467003, 38.1478]"
closed,Uhrich Airport,40.460499,-104.646003,4715.0,US,"[-104.646003, 40.460499]"
heliport,Parkview Medical Center Heliport,38.280799865722656,-104.61399841308594,4766.0,US,"[-104.61399841308594, 38.280799865722656]"
heliport,Helitrax / Telluride Heliport,37.939999,-107.848998,9430.0,US,"[-107.848998, 37.939999]"
small_airport,Air Sprayers Number 2 Airport,38.11172,-102.21524,3610.0,US,"[-102.21524, 38.11172]"
heliport,Mc Elroy Heliport,40.0027999878,-106.452003479,9209.0,US,"[-106.452003479, 40.0027999878]"
heliport,Overlook Athletic Club Heliport,39.47299957275391,-106.03299713134766,10085.0,US,"[-106.03299713134766, 39.47299957275391]"
small_airport,Eden Ranch Airport,38.83639907836914,-107.86599731445312,6150.0,US,"[-107.86599731445312, 38.83639907836914]"
closed,Horth Strip,39.9786,-104.594002,5128.0,US,"[-104.594002, 39.9786]"
heliport,Lincoln Community Hospital Heliport,39.13330078125,-103.46700286865234,5034.0,US,"[-103.46700286865234, 39.13330078125]"
heliport,Falcon Air Force Base Helipad,38.70330047607422,-104.52300262451172,6288.0,US,"[-104.52300262451172, 38.70330047607422]"
small_airport,Fowler Airport,38.0724983215332,-104.0459976196289,4428.0,US,"[-104.0459976196289, 38.0724983215332]"
closed,Hill Airport,39.6208,-102.74325,4345.0,US,"[-102.74325, 39.6208]"
small_airport,Land Airport,40.09579849243164,-104.58899688720705,5000.0,US,"[-104.58899688720705, 40.09579849243164]"
closed,Bulk Mail Center Heliport,39.800301,-104.901001,5290.0,US,"[-104.901001, 39.800301]"
small_airport,Idlers Field,39.60829925537109,-102.54100036621094,4159.0,US,"[-102.54100036621094, 39.60829925537109]"
heliport,Rifle Junction Heliport,39.53390121459961,-107.77200317382812,5609.0,US,"[-107.77200317382812, 39.53390121459961]"
closed,Granby Sports Park Ultralightport,40.048599,-105.938004,8110.0,US,"[-105.938004, 40.048599]"
heliport,Dbs Air Heliport,39.52780151367188,-107.71900177001952,5548.0,US,"[-107.71900177001952, 39.52780151367188]"
heliport,Kusa Helistop,39.721099853515625,-104.98300170898438,5260.0,US,"[-104.98300170898438, 39.721099853515625]"
small_airport,Barber Field,38.77280044555664,-108.04399871826172,5050.0,US,"[-108.04399871826172, 38.77280044555664]"
small_airport,Usaf Academy Bullseye Aux Airstrip,38.75830078125,-104.30699920654295,6036.0,US,"[-104.30699920654295, 38.75830078125]"
heliport,Heli-Support Heliport,40.58390045166016,-105.03500366210938,4935.0,US,"[-105.03500366210938, 40.58390045166016]"
small_airport,Frasier Ranch Airport,39.641700744628906,-103.6449966430664,5000.0,US,"[-103.6449966430664, 39.641700744628906]"
small_airport,Perry Park Airport,39.25,-104.89099884033205,6700.0,US,"[-104.89099884033205, 39.25]"
closed,Decker Farms Airport,39.706902,-103.351997,5050.0,US,"[-103.351997, 39.706902]"
small_airport,True Grit South Airport,38.052378,-107.984871,9580.0,US,"[-107.984871, 38.052378]"
small_airport,Reed Hollow Ranch Airport,39.371700286865234,-104.74299621582033,6200.0,US,"[-104.74299621582033, 39.371700286865234]"
small_airport,Comanche Springs Ranch Airport,39.72079849243164,-104.322998046875,5435.0,US,"[-104.322998046875, 39.72079849243164]"
small_airport,Bowen Farms Nr 1 Airport,39.54999923706055,-105.03399658203124,5450.0,US,"[-105.03399658203124, 39.54999923706055]"
heliport,Denver Artcc Heliport,40.187198638916016,-105.1269989013672,5057.0,US,"[-105.1269989013672, 40.187198638916016]"
small_airport,Craig's field,30.49617,-91.919207,,US,"[-91.919207, 30.49617]"
heliport,O'Sullivan Army Heliport,35.3263,-120.7431,238.0,US,"[-120.7431, 35.3263]"
heliport,Cape Spencer C.G. Heliport,58.19910049439999,-136.639007568,84.0,US,"[-136.639007568, 58.19910049439999]"
small_airport,Campbell Airstrip,61.15869903564453,-149.781005859375,286.0,US,"[-149.781005859375, 61.15869903564453]"
heliport,Electro-Methods Inc Heliport,41.83200073242188,-72.60089874267578,104.0,US,"[-72.60089874267578, 41.83200073242188]"
small_airport,Whelan Farms Airport,41.66619873046875,-73.18900299072266,1020.0,US,"[-73.18900299072266, 41.66619873046875]"
heliport,Clark Hill Heliport,41.642608,-72.562777,720.0,US,"[-72.562777, 41.642608]"
heliport,Bristol Hospital Heliport,41.675899505615234,-72.93620300292969,406.0,US,"[-72.93620300292969, 41.675899505615234]"
closed,Grass Land Air Field,42.039002,-73.287103,705.0,US,"[-73.287103, 42.039002]"
heliport,Kaman Aerospace Corp Heliport,41.86199951171875,-72.69979858398438,164.0,US,"[-72.69979858398438, 41.86199951171875]"
heliport,Delta One Heliport,41.78900146484375,-72.66059875488281,21.0,US,"[-72.66059875488281, 41.78900146484375]"
small_airport,Skis Landing Area Airport,41.57369995117188,-72.3031005859375,510.0,US,"[-72.3031005859375, 41.57369995117188]"
small_airport,Gardner Lake Airport,41.50820159912109,-72.24369812011719,485.0,US,"[-72.24369812011719, 41.50820159912109]"
small_airport,Heckler Field,41.80289840698242,-72.3917007446289,793.0,US,"[-72.3917007446289, 41.80289840698242]"
heliport,Flat Rock Farm Heliport,41.742631,-71.8125,650.0,US,"[-71.8125, 41.742631]"
small_airport,Devils Hopyard Field,41.44400024414063,-72.33899688720703,125.0,US,"[-72.33899688720703, 41.44400024414063]"
heliport,Medical Center Heliport,41.20149993896485,-73.20179748535156,148.0,US,"[-73.20179748535156, 41.20149993896485]"
small_airport,Yankee Airstrip,41.883399963378906,-71.81620025634766,720.0,US,"[-71.81620025634766, 41.883399963378906]"
small_airport,Bancroft Airport,41.866798400878906,-72.61620330810547,52.0,US,"[-72.61620330810547, 41.866798400878906]"
small_airport,Wysocki Field,41.94540023803711,-72.47760009765625,390.0,US,"[-72.47760009765625, 41.94540023803711]"
seaplane_base,Fetske Seaplane Base,41.375099182128906,-72.37449645996094,,US,"[-72.37449645996094, 41.375099182128906]"
heliport,United Technology Corp. Heliport,41.76570129394531,-72.67340087890625,351.0,US,"[-72.67340087890625, 41.76570129394531]"
heliport,State Emergency Heliport,41.76480102539063,-72.68199920654297,65.0,US,"[-72.68199920654297, 41.76480102539063]"
small_airport,Laurie Field,41.96820068359375,-72.53980255126953,129.0,US,"[-72.53980255126953, 41.96820068359375]"
small_airport,Rankl Field,41.60010147094727,-72.43289947509766,350.0,US,"[-72.43289947509766, 41.60010147094727]"
heliport,C N Flagg Heliport,41.50790023803711,-72.77069854736328,333.0,US,"[-72.77069854736328, 41.50790023803711]"
heliport,H O Penn-1 Heliport,41.66070175170898,-72.72840118408203,140.0,US,"[-72.72840118408203, 41.66070175170898]"
heliport,Della Heliport,41.94010162353516,-72.60590362548828,115.0,US,"[-72.60590362548828, 41.94010162353516]"
small_airport,North Canaan Aviation Facilities Inc Airport,42.0453987121582,-73.33869934082031,658.0,US,"[-73.33869934082031, 42.0453987121582]"
heliport,Miry Dam Heliport,41.55730056762695,-73.1229019165039,728.0,US,"[-73.1229019165039, 41.55730056762695]"
heliport,Corporate Ridge Heliport,41.64870071411133,-72.66339874267578,180.0,US,"[-72.66339874267578, 41.64870071411133]"
heliport,Tennessee F Heliport,42.00400161743164,-72.54010009765625,177.0,US,"[-72.54010009765625, 42.00400161743164]"
heliport,Veterans Home & Hospital Heliport,41.65840148925781,-72.64759826660156,150.0,US,"[-72.64759826660156, 41.65840148925781]"
small_airport,Valley Farms Airport,42.01369857788086,-72.472900390625,221.0,US,"[-72.472900390625, 42.01369857788086]"
closed,Nayaug Seaplane Landing Area Seaplane Base,41.639,-72.628098,3.0,US,"[-72.628098, 41.639]"
small_airport,Swift Airport,41.9650993347168,-72.33290100097656,515.0,US,"[-72.33290100097656, 41.9650993347168]"
small_airport,Gallup Farm Airport,41.535400390625,-71.83450317382812,440.0,US,"[-71.83450317382812, 41.535400390625]"
heliport,Clark Heliport,41.48149871826172,-72.80590057373047,127.0,US,"[-72.80590057373047, 41.48149871826172]"
heliport,Ussc/North Haven Heliport,41.3384017944336,-72.86820220947266,12.0,US,"[-72.86820220947266, 41.3384017944336]"
heliport,Hamilton Standard Heliport,41.93339920043945,-72.69950103759766,173.0,US,"[-72.69950103759766, 41.93339920043945]"
small_airport,Gager Field,41.56449890136719,-72.19730377197266,465.0,US,"[-72.19730377197266, 41.56449890136719]"
heliport,Sikorsky Bridgeport Heliport,41.16120147705078,-73.2029037475586,7.0,US,"[-73.2029037475586, 41.16120147705078]"
heliport,Corporate Center Heliport,41.71229934692383,-72.58789825439453,104.0,US,"[-72.58789825439453, 41.71229934692383]"
small_airport,Maplewood Farm Airport,41.46839904785156,-72.7083969116211,280.0,US,"[-72.7083969116211, 41.46839904785156]"
heliport,Bob Thomas Ford Heliport,41.36980056762695,-72.91729736328125,80.0,US,"[-72.91729736328125, 41.36980056762695]"
heliport,General Electric Heliport,41.21730041503906,-73.25540161132812,122.0,US,"[-73.25540161132812, 41.21730041503906]"
small_airport,Wings Ago Airstrip,41.85010147094727,-73.26619720458984,1585.0,US,"[-73.26619720458984, 41.85010147094727]"
small_airport,Spruce Airport,41.59370040893555,-71.93119812011719,200.0,US,"[-71.93119812011719, 41.59370040893555]"
small_airport,Ripley Field,41.78570175170898,-73.30870056152344,1330.0,US,"[-73.30870056152344, 41.78570175170898]"
heliport,Timex Heliport,41.55339813232422,-73.09819793701172,700.0,US,"[-73.09819793701172, 41.55339813232422]"
heliport,Milford-Alexander Heliport,41.234500885009766,-73.03179931640625,20.0,US,"[-73.03179931640625, 41.234500885009766]"
heliport,Consumer Products Div Warner-Lambert County Heliport,41.230098724365234,-73.03790283203125,20.0,US,"[-73.03790283203125, 41.230098724365234]"
small_airport,Wychwood Field,41.436798095703125,-71.92539978027344,316.0,US,"[-71.92539978027344, 41.436798095703125]"
heliport,Plainville Heliport,41.667598724365234,-72.8322982788086,240.0,US,"[-72.8322982788086, 41.667598724365234]"
heliport,Marks Heliport,41.942901611328125,-72.7061996459961,150.0,US,"[-72.7061996459961, 41.942901611328125]"
small_airport,Docktors Field,41.53340148925781,-73.41619873046875,300.0,US,"[-73.41619873046875, 41.53340148925781]"
small_airport,Flying Ridge Airstrip,41.36819839477539,-73.29119873046875,610.0,US,"[-73.29119873046875, 41.36819839477539]"
heliport,Mountain View Heliport,42.0192985534668,-72.48370361328125,290.0,US,"[-72.48370361328125, 42.0192985534668]"
heliport,North Branford Heliport,41.33570098876953,-72.79070281982422,255.0,US,"[-72.79070281982422, 41.33570098876953]"
heliport,North Haven Heliport,41.3672981262207,-72.88009643554688,10.0,US,"[-72.88009643554688, 41.3672981262207]"
heliport,50 Washington Street Heliport,41.10010147094727,-73.42040252685547,143.0,US,"[-73.42040252685547, 41.10010147094727]"
heliport,Old Saybrook Heliport,41.3047981262207,-72.37169647216797,100.0,US,"[-72.37169647216797, 41.3047981262207]"
heliport,Portland Heliport,41.56589889526367,-72.6415023803711,40.0,US,"[-72.6415023803711, 41.56589889526367]"
small_airport,Good Hill Farm Airport,41.55009841918945,-73.26619720458984,949.0,US,"[-73.26619720458984, 41.55009841918945]"
heliport,Ultimate Heliport,41.675201416015625,-72.89109802246094,253.0,US,"[-72.89109802246094, 41.675201416015625]"
heliport,Twin Manufacturing Company Heliport,41.809722,-72.609722,60.0,US,"[-72.609722, 41.809722]"
heliport,Lake Compounce Heliport,41.640899658203125,-72.91960144042969,200.0,US,"[-72.91960144042969, 41.640899658203125]"
heliport,Pratt & Whitney Heliport,41.57509994506836,-72.89679718017578,140.0,US,"[-72.89679718017578, 41.57509994506836]"
heliport,Reed's Gap Heliport,41.46950149536133,-72.74199676513672,325.0,US,"[-72.74199676513672, 41.46950149536133]"
small_airport,Long View Landing Airport,41.66680145263672,-73.28289794921875,940.0,US,"[-73.28289794921875, 41.66680145263672]"
closed,A J Oster Company Heliport,41.6143,-73.059303,300.0,US,"[-73.059303, 41.6143]"
heliport,Wauregan Heliport,41.75339889526367,-71.88760375976562,240.0,US,"[-71.88760375976562, 41.75339889526367]"
heliport,Nasin Heliport,41.725399017333984,-72.19170379638672,242.0,US,"[-72.19170379638672, 41.725399017333984]"
heliport,Wilsonville Heliport,42.01399993896485,-71.87950134277344,400.0,US,"[-71.87950134277344, 42.01399993896485]"
heliport,Raytheon Technologies Farmington Heliport,41.708928,-72.8021,362.0,US,"[-72.8021, 41.708928]"
heliport,Cigna Heliport,41.81949996948242,-72.74819946289062,150.0,US,"[-72.74819946289062, 41.81949996948242]"
heliport,South Meadows Heliport,41.72320175170898,-72.86009979248047,200.0,US,"[-72.86009979248047, 41.72320175170898]"
small_airport,Westford Airstrip,41.95069885253906,-72.18150329589844,900.0,US,"[-72.18150329589844, 41.95069885253906]"
heliport,UConn Health Heliport,41.733284,-72.793125,340.0,US,"[-72.793125, 41.733284]"
heliport,Chase Manhattan Bank of Ct Heliport,41.2422981262207,-73.15039825439453,200.0,US,"[-73.15039825439453, 41.2422981262207]"
heliport,American Cyanamid County Heliport,41.43899917602539,-72.83789825439453,61.0,US,"[-72.83789825439453, 41.43899917602539]"
seaplane_base,Lord Creek Seaplane Base,41.35150146484375,-72.3551025390625,,US,"[-72.3551025390625, 41.35150146484375]"
heliport,Merritt 7 Helistop,41.144471,-73.42854,105.0,US,"[-73.42854, 41.144471]"
small_airport,Stonington Airpark,41.3473014831543,-71.88590240478516,7.0,US,"[-71.88590240478516, 41.3473014831543]"
seaplane_base,Quaddick Lake Seaplane Base,41.95840072631836,-71.81670379638672,403.0,US,"[-71.81670379638672, 41.95840072631836]"
heliport,Dow Chemical Heliport,41.38899993896485,-73.53099822998047,655.0,US,"[-73.53099822998047, 41.38899993896485]"
heliport,Partyka Chevrolet Heliport,41.37369918823242,-72.90869903564453,50.0,US,"[-72.90869903564453, 41.37369918823242]"
small_airport,Roberts Farm Airport,41.88980102539063,-72.61509704589844,37.0,US,"[-72.61509704589844, 41.88980102539063]"
heliport,Sanford Heliport,41.43399810791016,-72.39399719238281,300.0,US,"[-72.39399719238281, 41.43399810791016]"
seaplane_base,Bootlegger's Seaplane Base,41.9984016418457,-72.60590362548828,35.0,US,"[-72.60590362548828, 41.9984016418457]"
heliport,Rentschler Heliport,41.7517,-72.6253,30.0,US,"[-72.6253, 41.7517]"
heliport,Itt Heliport,41.27510070800781,-73.13289642333984,327.0,US,"[-73.13289642333984, 41.27510070800781]"
heliport,Dairy Mart Farms Inc Heliport,41.98149871826172,-72.58509826660156,118.0,US,"[-72.58509826660156, 41.98149871826172]"
heliport,Ussc Heliport,41.15230178833008,-73.42729949951172,165.0,US,"[-73.42729949951172, 41.15230178833008]"
heliport,Bemer Heliport,41.62289810180664,-72.60060119628906,160.0,US,"[-72.60060119628906, 41.62289810180664]"
heliport,Backus Hospital Heliport,41.54209899902344,-72.09230041503906,109.0,US,"[-72.09230041503906, 41.54209899902344]"
closed,"Tilcon Roncari, Inc. Heliport",41.936501,-72.735101,200.0,US,"[-72.735101, 41.936501]"
heliport,Meriden-Wallingford Hospital Heliport,41.53340148925781,-72.80979919433594,145.0,US,"[-72.80979919433594, 41.53340148925781]"
small_airport,Green Acres Airport,41.70840072631836,-72.97119903564453,950.0,US,"[-72.97119903564453, 41.70840072631836]"
heliport,Shoreline Clinic Heliport,41.32899856567383,-72.4281005859375,59.0,US,"[-72.4281005859375, 41.32899856567383]"
heliport,Middlesex Hospital Heliport,41.55450058,-72.64679718,57.0,US,"[-72.64679718, 41.55450058]"
heliport,Old Saybrook Police Heliport,41.29069900512695,-72.37899780273438,16.0,US,"[-72.37899780273438, 41.29069900512695]"
small_airport,Hollister Municipal Airport,36.8932991028,-121.410003662,230.0,US,"[-121.410003662, 36.8932991028]"
closed,Hughes Airport,33.975,-118.417,17.0,US,"[-118.417, 33.975]"
small_airport,Chitina Airport,61.582901001,-144.427001953,556.0,US,"[-144.427001953, 61.582901001]"
seaplane_base,Chatham Seaplane Base,57.5149,-134.945999,0.0,US,"[-134.945999, 57.5149]"
small_airport,Cascade Locks State Airport,45.676599,-121.878879,151.0,US,"[-121.878879, 45.676599]"
small_airport,Chisana Airport,62.0712013245,-142.04800415,3318.0,US,"[-142.04800415, 62.0712013245]"
small_airport,Chistochina Airport,62.5634994507,-144.669006348,1850.0,US,"[-144.669006348, 62.5634994507]"
small_airport,Kulm Municipal Airport,46.306764,-98.938833,1959.0,US,"[-98.938833, 46.306764]"
small_airport,Minto Municipal Airport,48.28329849243164,-97.39199829101562,820.0,US,"[-97.39199829101562, 48.28329849243164]"
heliport,Garden Valley Heliport,44.064300537109375,-115.9260025024414,3150.0,US,"[-115.9260025024414, 44.064300537109375]"
small_airport,Lake Isabella Airpark,43.64450073242188,-84.98200225830078,886.0,US,"[-84.98200225830078, 43.64450073242188]"
small_airport,Yale Airport,43.11249923706055,-82.78739929199219,814.0,US,"[-82.78739929199219, 43.11249923706055]"
seaplane_base,Drummond Island / Yacht Haven SPB,46.024794,-83.752513,581.0,US,"[-83.752513, 46.024794]"
small_airport,Fessenden Municipal Airport,47.659698486328125,-99.66100311279295,1619.0,US,"[-99.66100311279295, 47.659698486328125]"
seaplane_base,Tanglefoot Seaplane Base,48.53889846801758,-116.83200073242188,2438.0,US,"[-116.83200073242188, 48.53889846801758]"
small_airport,Drayton Municipal Airport,48.61859893798828,-97.1759033203125,798.0,US,"[-97.1759033203125, 48.61859893798828]"
small_airport,Starbuck Municipal Airport,45.59999847412109,-95.53369903564452,1141.0,US,"[-95.53369903564452, 45.59999847412109]"
small_airport,Canandaigua Airport,42.908902,-77.325226,814.0,US,"[-77.325226, 42.908902]"
small_airport,Stephen Municipal Airport,48.45830154418945,-96.86280059814452,830.0,US,"[-96.86280059814452, 48.45830154418945]"
small_airport,Hopewell Airpark,42.91949844360352,-77.2427978515625,730.0,US,"[-77.2427978515625, 42.91949844360352]"
small_airport,Columbus Municipal Airport,48.89860153198242,-102.79199981689452,1930.0,US,"[-102.79199981689452, 48.89860153198242]"
small_airport,Clarence Aerodrome,43.06669998168945,-78.68309783935547,589.0,US,"[-78.68309783935547, 43.06669998168945]"
small_airport,Geneseo Airport,42.79869842529297,-77.84249877929688,560.0,US,"[-77.84249877929688, 42.79869842529297]"
small_airport,Timber Lake Municipal Airport,45.415000915527344,-101.08300018310548,2193.0,US,"[-101.08300018310548, 45.415000915527344]"
small_airport,Gowanda Airport,42.501542,-78.950518,830.0,US,"[-78.950518, 42.501542]"
small_airport,Towner Municipal Airport,48.35829925537109,-100.39199829101562,1484.0,US,"[-100.39199829101562, 48.35829925537109]"
small_airport,Dinsmore Airport,40.49290084838867,-123.5999984741211,2375.0,US,"[-123.5999984741211, 40.49290084838867]"
small_airport,Corsica Municipal Airport,43.43439865112305,-98.39759826660156,1579.0,US,"[-98.39759826660156, 43.43439865112305]"
small_airport,Delta Junction Airport,64.0503997803,-145.716995239,1150.0,US,"[-145.716995239, 64.0503997803]"
small_airport,Creekside Airport,42.915191,-77.384474,820.0,US,"[-77.384474, 42.915191]"
small_airport,Rogersburg Airport,46.074401,-116.966003,869.0,US,"[-116.966003, 46.074401]"
closed,Honeoye Falls Airport,42.9473,-77.599701,683.0,US,"[-77.599701, 42.9473]"
seaplane_base,Beaver Lake Seaplane Base,61.58290100097656,-149.83099365234375,150.0,US,"[-149.83099365234375, 61.58290100097656]"
seaplane_base,D&C Fire Lake Flying Club Seaplane Base,61.352500915527344,-149.54600524902344,295.0,US,"[-149.54600524902344, 61.352500915527344]"
seaplane_base,Blodget Lake Seaplane Base,61.5760993958,-149.675994873,242.0,US,"[-149.675994873, 61.5760993958]"
small_airport,Dart Airport,42.26810073852539,-79.48169708251953,1330.0,US,"[-79.48169708251953, 42.26810073852539]"
small_airport,Olcott-Newfane Airport,43.320899963378906,-78.72889709472656,315.0,US,"[-78.72889709472656, 43.320899963378906]"
small_airport,Red Lake Falls Municipal Airport,47.82500076293945,-96.25779724121094,1061.0,US,"[-96.25779724121094, 47.82500076293945]"
small_airport,Ovid Airport,42.65480041503906,-76.79630279541016,1062.0,US,"[-76.79630279541016, 42.65480041503906]"
small_airport,Campbell Field,42.155334,-79.015757,1665.0,US,"[-79.015757, 42.155334]"
small_airport,Pratt's Eastern Divide Airport,42.15010070800781,-79.68589782714844,1640.0,US,"[-79.68589782714844, 42.15010070800781]"
small_airport,Mancelona Municipal Airport,44.92499923706055,-85.06670379638672,1133.0,US,"[-85.06670379638672, 44.92499923706055]"
small_airport,Spencerport Airpark,43.16949844360352,-77.81829833984375,614.0,US,"[-77.81829833984375, 43.16949844360352]"
small_airport,Airtrek Airport,42.85010147094727,-76.84970092773438,590.0,US,"[-76.84970092773438, 42.85010147094727]"
heliport,Washington Post Heliport,38.90430068969727,-77.0344009399414,175.0,US,"[-77.0344009399414, 38.90430068969727]"
heliport,Metropolitan Complex Heliport,38.910400390625,-77.0072021484375,109.0,US,"[-77.0072021484375, 38.910400390625]"
heliport,Us Park Police Eagle's Nest Heliport,38.86650085449219,-76.9927978515625,14.0,US,"[-76.9927978515625, 38.86650085449219]"
heliport,Spirit of Washington Heliport,38.874298095703125,-77.02140045166016,15.0,US,"[-77.02140045166016, 38.874298095703125]"
heliport,MPD 2nd Metropolitan Police Department Heliport,38.93460083,-77.07440186,106.0,US,"[-77.07440186, 38.93460083]"
heliport,MPD 5th Metropolitan Police Department Heliport,38.9151001,-76.97329712,383.0,US,"[-76.97329712, 38.9151001]"
heliport,WHC Heliport,38.9290008545,-77.01640319820001,205.0,US,"[-77.01640319820001, 38.9290008545]"
heliport,Medstar Georgetown University Hospital Heliport,38.910504,-77.077653,165.0,US,"[-77.077653, 38.910504]"
heliport,National Presbyterian Church Heliport,38.94210052490234,-77.08000183105469,375.0,US,"[-77.08000183105469, 38.94210052490234]"
heliport,Walter Reed Forest Glen Heliport,39.0065291014,-77.05660343170001,310.0,US,"[-77.05660343170001, 39.0065291014]"
heliport,Walter Reed Emergency Heliport,38.97790145874024,-77.02749633789062,305.0,US,"[-77.02749633789062, 38.97790145874024]"
heliport,Steuart Office Pad Heliport,38.95840072631836,-77.0886001586914,441.0,US,"[-77.0886001586914, 38.95840072631836]"
heliport,Metropolitan Police Department  3rd District Heliport,38.917098999,-77.03639984130001,130.0,US,"[-77.03639984130001, 38.917098999]"
heliport,Children's Hospital Heliport,38.92729949951172,-77.01409912109375,285.0,US,"[-77.01409912109375, 38.92729949951172]"
heliport,Sibley Memorial Hospital Heliport,38.936934,-77.110548,289.0,US,"[-77.110548, 38.936934]"
small_airport,Dahl Creek Airport,66.9432983398,-156.904998779,260.0,US,"[-156.904998779, 66.9432983398]"
closed,Decatur HI-Way Airfield,40.837548,-84.862464,842.0,US,"[-84.862464, 40.837548]"
small_airport,Duffys Tavern Airport,62.72460174560547,-143.92100524902344,2420.0,US,"[-143.92100524902344, 62.72460174560547]"
small_airport,Doyle's Airport,39.02069854736328,-75.57710266113281,51.0,US,"[-75.57710266113281, 39.02069854736328]"
closed,Eagle Run Heliport,39.661201,-75.682999,75.0,US,"[-75.682999, 39.661201]"
heliport,Delaware State Police Heliport,39.20009994506836,-75.53299713134766,50.0,US,"[-75.53299713134766, 39.20009994506836]"
heliport,Dover Downs Helistop,39.18339920043945,-75.52459716796875,28.0,US,"[-75.52459716796875, 39.18339920043945]"
small_airport,Newberg Airport,39.29169845581055,-75.57499694824219,20.0,US,"[-75.57499694824219, 39.29169845581055]"
heliport,Wilmington Country Club Heliport,39.80009841918945,-75.61630249023438,360.0,US,"[-75.61630249023438, 39.80009841918945]"
heliport,Delaware Museum Heliport,39.792598724365234,-75.6135025024414,353.0,US,"[-75.6135025024414, 39.792598724365234]"
closed,Flying C Airport,39.144299,-75.691299,70.0,US,"[-75.691299, 39.144299]"
heliport,Barcroft Company Heliport,38.78150177001953,-75.1052017211914,8.0,US,"[-75.1052017211914, 38.78150177001953]"
small_airport,Johnsons Airport,39.06819915771485,-75.4885025024414,43.0,US,"[-75.4885025024414, 39.06819915771485]"
small_airport,Kimbowrosa Farm Airport,38.96680068969727,-75.46630096435547,40.0,US,"[-75.46630096435547, 38.96680068969727]"
small_airport,Drummond Airport,38.90570068359375,-75.4010009765625,33.0,US,"[-75.4010009765625, 38.90570068359375]"
small_airport,Owens Field,38.80569839477539,-75.4126968383789,50.0,US,"[-75.4126968383789, 38.80569839477539]"
seaplane_base,Rehoboth Bay Seaplane Base,38.68619918823242,-75.08709716796875,,US,"[-75.08709716796875, 38.68619918823242]"
small_airport,Huey Airport,38.74399948120117,-75.53489685058594,45.0,US,"[-75.53489685058594, 38.74399948120117]"
small_airport,Pevey Airport,38.61259841918945,-75.69969940185547,40.0,US,"[-75.69969940185547, 38.61259841918945]"
heliport,Rollins Building Heliport,39.79084,-75.547805,595.0,US,"[-75.547805, 39.79084]"
small_airport,Sugar Hill Airport,38.77790069580078,-75.58329772949219,45.0,US,"[-75.58329772949219, 38.77790069580078]"
closed,Strawbridge Christiana Mall Heliport,39.679299,-75.678803,108.0,US,"[-75.678803, 39.679299]"
small_airport,Duffy's Airport,39.325801849365234,-75.7416000366211,69.0,US,"[-75.7416000366211, 39.325801849365234]"
small_airport,Spirit Airpark,39.37360000610352,-75.74579620361328,80.0,US,"[-75.74579620361328, 39.37360000610352]"
small_airport,West Private Airport,38.51729965209961,-75.16549682617188,21.0,US,"[-75.16549682617188, 38.51729965209961]"
closed,Del-Mar Ford Heliport,39.216801,-75.583,55.0,US,"[-75.583, 39.216801]"
small_airport,Ockel Farms Airport,38.750301361083984,-75.36000061035156,47.0,US,"[-75.36000061035156, 38.750301361083984]"
